group,names,scores,logfoldchanges,pvals,pvals_adj
0,DHRS9,0.82998025,,0.4065499425973139,0.9992144937003701
0,AIF1,0.8161362,,0.4144222555732546,0.9992144937003701
0,BIN2,0.8134157,,0.4159797484041968,0.9992144937003701
0,HBP1,0.81287163,,0.41629166113473337,0.9992144937003701
0,CD1C,0.8071486,,0.41958087369163044,0.9992144937003701
0,FBXW4,0.7995515,,0.42397070722422914,0.9992144937003701
0,C3orf18,0.781798,,0.4343332955771323,0.9992144937003701
0,MGC39372,0.7815562,,0.43447544588536513,0.9992144937003701
0,KPNA2,0.7627145,,0.44563366840832186,0.9992144937003701
0,EMB,0.7604777,,0.4469690918305227,0.9992144937003701
0,S100B,0.7498377,,0.4533524562335307,0.9992144937003701
0,FCRL3,0.7438729,,0.4569533965468425,0.9992144937003701
0,MS4A2,0.72763073,,0.4668396570209551,0.9992144937003701
0,CREM,0.7245677,,0.4687172730636481,0.9992144937003701
0,TXK,0.7233385,,0.4694719635335797,0.9992144937003701
0,LINC00426,0.7229556,,0.46970716820062175,0.9992144937003701
0,APBB1IP,0.7201747,,0.4714174497822997,0.9992144937003701
0,LOC100507463,0.7189253,,0.4721869537880319,0.9992144937003701
0,IQGAP2,0.70945406,,0.47804273859416735,0.9992144937003701
0,ULK4P3,0.7037512,,0.4815877280682407,0.9992144937003701
0,MIR3064,0.69474345,,0.4872160765892123,0.9992144937003701
0,UPK3A,0.6934941,,0.4879995379994514,0.9992144937003701
0,ADCK3,0.6899877,,0.4902019098908935,0.9992144937003701
0,SNAI3,0.6899474,,0.4902272555494197,0.9992144937003701
0,RILPL2,0.6858768,,0.49279079374645773,0.9992144937003701
0,KHDRBS2,0.6833982,,0.49435527231847554,0.9992144937003701
0,TESPA1,0.6821891,,0.49511939538263916,0.9992144937003701
0,TBC1D10C,0.675922,,0.4990901908499904,0.9992144937003701
0,RPA2,0.66923165,,0.5033477106277131,0.9992144937003701
0,GPR18,0.66774046,,0.5042992833693252,0.9992144937003701
0,ASTL,0.6621182,,0.5078954849297296,0.9992144937003701
0,BAIAP3,0.6584506,,0.5102486264396588,0.9992144937003701
0,SLC25A20,0.65645564,,0.5115310222815281,0.9992144937003701
0,CIDECP,0.6482338,,0.5168337501007365,0.9992144937003701
0,VNN2,0.6432765,,0.5200446899961206,0.9992144937003701
0,TNFAIP3,0.63050044,,0.5283672013536067,0.9992144937003701
0,TNFRSF13C,0.62900925,,0.5293430010584155,0.9992144937003701
0,ARID5A,0.62763894,,0.530240489254417,0.9992144937003701
0,ALOX5AP,0.62326604,,0.5331096916097942,0.9992144937003701
0,OR2D3,0.61881256,,0.5360398306868877,0.9992144937003701
0,CD40LG,0.61750275,,0.5369031768056172,0.9992144937003701
0,FLJ45079,0.6133717,,0.5396306092686844,0.9992144937003701
0,MATN1-AS1,0.6058149,,0.5446377005875211,0.9992144937003701
0,GAB3,0.6050894,,0.5451195929033583,0.9992144937003701
0,DUSP26,0.5956786,,0.5513899231501757,0.9992144937003701
0,BFSP2,0.59164834,,0.5540860907848197,0.9992144937003701
0,C7,0.59152746,,0.5541670754037495,0.9992144937003701
0,HNRNPA1P10,0.5912655,,0.554342561947913,0.9992144937003701
0,INSIG1,0.58794045,,0.5565722506034599,0.9992144937003701
0,CCR2,0.5847364,,0.5587249878367152,0.9992144937003701
0,SLC46A3,0.5816733,,0.5607867250245149,0.9992144937003701
0,LOC100130298,0.580968,,0.561261988372024,0.9992144937003701
0,LOC100506071,0.58088744,,0.5613163165886261,0.9992144937003701
0,RAB39B,0.57844913,,0.5629609464383216,0.9992144937003701
0,IGSF6,0.5777035,,0.5634643135184683,0.9992144937003701
0,GAPT,0.5737336,,0.5661480498189875,0.9992144937003701
0,ZNF597,0.5724641,,0.5670075933002828,0.9992144937003701
0,CDNF,0.5712752,,0.5678131292704797,0.9992144937003701
0,ARRDC5,0.56422216,,0.5726029601237014,0.9992144937003701
0,FAM159A,0.5618241,,0.574235861512193,0.9992144937003701
0,PPP3CC,0.555033,,0.5788720518625496,0.9992144937003701
0,PIK3R6,0.5547912,,0.5790374624513781,0.9992144937003701
0,OPRL1,0.5450178,,0.5857413075368737,0.9992144937003701
0,ABCG1,0.54062474,,0.5887662729699399,0.9992144937003701
0,ZBTB1,0.53844833,,0.5902675466445062,0.9992144937003701
0,TNFRSF14,0.5370176,,0.5912554544040258,0.9992144937003701
0,RAB33A,0.5327858,,0.5941818740255991,0.9992144937003701
0,PRKACB,0.5227503,,0.6011480059085048,0.9992144937003701
0,FAM177B,0.521239,,0.6022003092844725,0.9992144937003701
0,SNORD104,0.5188006,,0.6038997729044302,0.9992144937003701
0,IDI2-AS1,0.5178535,,0.6045604756211724,0.9992144937003701
0,CHI3L2,0.50495654,,0.6135893537496202,0.9992144937003701
0,ZNF14,0.50213534,,0.6155723233774626,0.9992144937003701
0,MSL3,0.5006038,,0.6166499705877764,0.9992144937003701
0,CCL25,0.49256337,,0.6223211344871528,0.9992144937003701
0,CNR2,0.48234656,,0.629559780211778,0.9992144937003701
0,TRPV2,0.48150018,,0.6301610431995586,0.9992144937003701
0,BTG1,0.47694594,,0.633400609861986,0.9992144937003701
0,HIST1H2BB,0.475757,,0.6342474991097056,0.9992144937003701
0,MS4A6A,0.46604398,,0.6411840178950556,0.9992144937003701
0,FCER1G,0.46513715,,0.641833232328213,0.9992144937003701
0,ABHD14A,0.4588902,,0.646313018495968,0.9992144937003701
0,ARHGEF6,0.45215958,,0.6511540152931379,0.9992144937003701
0,CD28,0.45215958,,0.6511540152931379,0.9992144937003701
0,C22orf24,0.4516961,,0.6514879223609065,0.9992144937003701
0,CHRNA10,0.45117217,,0.6518654667068491,0.9992144937003701
0,CCDC159,0.4463358,,0.6553546953464118,0.9992144937003701
0,RASGRP1,0.4443005,,0.6568253370905213,0.9992144937003701
0,FCGR2A,0.44178155,,0.6586472799975918,0.9992144937003701
0,ARHGAP18,0.44111657,,0.6591286117779565,0.9992144937003701
0,CDYL2,0.422819,,0.6724273288219864,0.9992144937003701
0,PLEKHG7,0.42074338,,0.6739424747728091,0.9992144937003701
0,PTPN6,0.4203202,,0.6742515506585451,0.9992144937003701
0,ZIK1,0.41993734,,0.674531238122617,0.9992144937003701
0,LCN8,0.4176199,,0.6762250419694626,0.9992144937003701
0,NCR3,0.41477853,,0.6783040301697587,0.9992144937003701
0,IL8,0.41286415,,0.6797061501037822,0.9992144937003701
0,CLEC4A,0.41078854,,0.6812275957827177,0.9992144937003701
0,DPEP2,0.41016385,,0.6816857609445979,0.9992144937003701
0,CCDC66,0.40883383,,0.6826616002481649,0.9992144937003701
0,FBP1,0.40851143,,0.6828982473369118,0.9992144937003701
0,HBD,0.40738294,,0.6837267574907022,0.9992144937003701
0,BCAS2,0.4037758,,0.6863775818084181,0.9992144937003701
0,S100Z,0.39706537,,0.691319261082899,0.9992144937003701
0,SNORA19,0.39494947,,0.6928801912058208,0.9992144937003701
0,MIA,0.39337763,,0.6940405843982536,0.9992144937003701
0,C12orf74,0.39182597,,0.6951868047355397,0.9992144937003701
0,C12orf42,0.3819719,,0.7024822212552392,0.9992144937003701
0,CDR2,0.37778038,,0.705593759248493,0.9992144937003701
0,GNGT2,0.37737733,,0.7058932061972301,0.9992144937003701
0,C1orf162,0.37411278,,0.7083204014996443,0.9992144937003701
0,LAMP5,0.37171477,,0.7101052321933692,0.9992144937003701
0,VAMP1,0.36873233,,0.7123272413949227,0.9992144937003701
0,TPSAB1,0.36627385,,0.714160736760631,0.9992144937003701
0,ERMN,0.36393628,,0.7159055922810749,0.9992144937003701
0,LINC00324,0.36059114,,0.7184051217576377,0.9992144937003701
0,ZNF671,0.35539204,,0.7222959118013403,0.9992144937003701
0,RNF113A,0.35194615,,0.7248786620782961,0.9992144937003701
0,ANKRD55,0.3495481,,0.7266778656925934,0.9992144937003701
0,TIGD3,0.34519538,,0.7299474954960392,0.9992144937003701
0,KCNN1,0.3409031,,0.7331765285083592,0.9992144937003701
0,SMIM18,0.34017766,,0.7337227491181861,0.9992144937003701
0,RAPGEF6,0.33967385,,0.734102148319473,0.9992144937003701
0,MIR29C,0.33524054,,0.7374436514963971,0.9992144937003701
0,TMCO2,0.3346763,,0.7378692914575076,0.9992144937003701
0,IL12B,0.32582977,,0.7445531509779588,0.9992144937003701
0,GPA33,0.32498342,,0.7451936276907923,0.9992144937003701
0,SNORD6,0.32484236,,0.74530039095026,0.9992144937003701
0,SNORA61,0.3175878,,0.7507976252936459,0.9992144937003701
0,KCNN4,0.30896297,,0.7573497035144386,0.9992144937003701
0,CNBD2,0.30855992,,0.7576563063911526,0.9992144937003701
0,UBD,0.3070687,,0.7587910682329092,0.9992144937003701
0,LINC00550,0.30497295,,0.7603867466309115,0.9992144937003701
0,PARD6A,0.3047916,,0.7605248822390805,0.9992144937003701
0,MIR3188,0.30444902,,0.7607858258854351,0.9992144937003701
0,SNORD24,0.30160767,,0.7629511696140165,0.9992144937003701
0,DNAJC5B,0.30160767,,0.7629511696140165,0.9992144937003701
0,LOC286083,0.3015875,,0.7629665333103501,0.9992144937003701
0,GPR55,0.29949176,,0.7645648664780056,0.9992144937003701
0,LTK,0.29397023,,0.7687806477284619,0.9992144937003701
0,HMP19,0.29147145,,0.7706907775314525,0.9992144937003701
0,OR5B21,0.29129007,,0.7708294702872787,0.9992144937003701
0,FGR,0.2870784,,0.77405227634407,0.9992144937003701
0,FBXW4P1,0.28687692,,0.774206575748368,0.9992144937003701
0,TMEM244,0.28619176,,0.7747312604124917,0.9992144937003701
0,IDI1,0.28320932,,0.7770163776982313,0.9992144937003701
0,SYNGR3,0.28298765,,0.777186294818123,0.9992144937003701
0,HBG2,0.2809725,,0.7787314838643798,0.9992144937003701
0,FAM78A,0.27835283,,0.7807415370890228,0.9992144937003701
0,TPSB2,0.27414116,,0.7839761523446012,0.9992144937003701
0,LOC100129316,0.2709572,,0.7864239427239118,0.9992144937003701
0,KDM5D,0.27019146,,0.7870129678248106,0.9992144937003701
0,TNIP3,0.2655969,,0.7905496667452622,0.9992144937003701
0,COTL1,0.262816,,0.7926924026602662,0.9992144937003701
0,NLRP6,0.26251373,,0.7929254034116744,0.9992144937003701
0,LTA,0.26104265,,0.794059603985067,0.9992144937003701
0,LOC101055625,0.25930965,,0.7953963442093462,0.9992144937003701
0,FLJ34208,0.258826,,0.7957694953909207,0.9992144937003701
0,SERPINA9,0.25548086,,0.7983517322631841,0.9992144937003701
0,LOC100505622,0.25523904,,0.7985384858805611,0.9992144937003701
0,GFI1,0.25320372,,0.8001107846257617,0.9992144937003701
0,MIR570,0.25215584,,0.8009206014132491,0.9992144937003701
0,FAM217A,0.25032207,,0.8023382952399547,0.9992144937003701
0,HBB,0.25012055,,0.8024941255465061,0.9992144937003701
0,C11orf34,0.24981828,,0.802727885731711,0.9992144937003701
0,ZSCAN16,0.24242267,,0.8084526689370126,0.9992144937003701
0,ZNF573,0.24030676,4.5036907,0.8100924526132685,0.9992144937003701
0,RNU11,0.23988359,,0.8104205096484918,0.9992144937003701
0,H2BFXP,0.23194389,,0.8165815977469447,0.9992144937003701
0,HP,0.22934434,,0.8186012925279579,0.9992144937003701
0,LTC4S,0.2214248,,0.8247616859736322,0.9992144937003701
0,MLC1,0.21957086,,0.8262053890766405,0.9992144937003701
0,ITGAD,0.21882525,,0.8267861748063007,0.9992144937003701
0,TTC24,0.21878494,,0.8268175713320106,0.9992144937003701
0,FPR2,0.21874465,,0.8268489681345668,0.9992144937003701
0,SNORA70B,0.21366647,,0.8308071637123124,0.9992144937003701
0,DPP4,0.21171176,,0.8323319055567395,0.9992144937003701
0,UCN,0.20643207,,0.8364534191633878,0.9992144937003701
0,CCL1,0.2062104,,0.8366265588905529,0.9992144937003701
0,FCER1A,0.20566632,,0.8370515717585245,0.9992144937003701
0,CPA3,0.20332874,,0.8388780925868737,0.9992144937003701
0,NXPE1,0.20111208,,0.8406109404868747,0.9992144937003701
0,PTCRA,0.20111208,,0.8406109404868747,0.9992144937003701
0,OR2T5,0.20109193,,0.8406266972060596,0.9992144937003701
0,CACNA1E,0.19849238,,0.8426598471755682,0.9992144937003701
0,DEFA1,0.19591299,,0.8446782735109031,0.9992144937003701
0,C17orf47,0.19591299,,0.8446782735109031,0.9992144937003701
0,DEFA1B,0.19591299,,0.8446782735109031,0.9992144937003701
0,MBD3L3,0.19585253,,0.8447255926647459,0.9992144937003701
0,SCN10A,0.19579208,,0.844772912378859,0.9992144937003701
0,LRRC36,0.1942404,,0.8459876429197025,0.9992144937003701
0,LRRC18,0.19420011,,0.8460191992534768,0.9992144937003701
0,HSPA1L,0.19369632,,0.8464136742492874,0.9992144937003701
0,MIR5188,0.19351496,,0.8465556946765034,0.9992144937003701
0,MADCAM1,0.1907945,,0.8486865967076815,0.9992144937003701
0,RORC,0.1895048,,0.8496971896078946,0.9992144937003701
0,ZNF844,0.18845692,,0.8505184783037616,0.9992144937003701
0,CKM,0.18827556,,0.8506606409148938,0.9992144937003701
0,MLKL,0.18793298,,0.8509291835325916,0.9992144937003701
0,LOC100129216,0.18559541,,0.8527620519035313,0.9992144937003701
0,PROCA1,0.18507147,,0.8531729766835825,0.9992144937003701
0,CCL3,0.18446693,,0.8536471701685783,0.9992144937003701
0,ZCCHC18,0.1827339,,0.8550068173448969,0.9992144937003701
0,KLHL32,0.18271375,,0.8550226297363013,0.9992144937003701
0,PGAM2,0.18253238,,0.8551649438781261,0.9992144937003701
0,MIR4737,0.1808598,,0.8564776180078821,0.9992144937003701
0,LILRP2,0.18063813,0.099877335,0.8566516167502397,0.9992144937003701
0,PLA2G12B,0.18055753,,0.8567148907480528,0.9992144937003701
0,OCM,0.18047693,,0.8567781656667641,0.9992144937003701
0,MIR3607,0.18043663,,0.8568098034713324,0.9992144937003701
0,MIR3140,0.18043663,,0.8568098034713324,0.9992144937003701
0,SIGLEC12,0.17660783,0.57941204,0.8598164369418393,0.9992144937003701
0,HBG1,0.17527784,,0.8608613245699317,0.9992144937003701
0,OR52H1,0.17517708,,0.8609404926728663,0.9992144937003701
0,TNFSF4,0.17094526,,0.8642668051942438,0.9992144937003701
0,ARMC12,0.16753966,,0.8669454456079403,0.9992144937003701
0,PADI4,0.16675375,-4.9757,0.8675638116029223,0.9992144937003701
0,CLNK,0.1666933,,0.8676113815795133,0.9992144937003701
0,GPR171,0.16504087,,0.8689118126592315,0.9992144937003701
0,ANKRD24,0.16496027,,0.8689752574228696,0.9992144937003701
0,PPM1M,0.16092996,,0.8721485628619794,0.9992144937003701
0,SPATA13-AS1,0.15992239,,0.8729422128807203,0.9992144937003701
0,PFKFB3,0.15988208,,0.8729739615468954,0.9992144937003701
0,SNORD36C,0.15980148,,0.8730374594929373,0.9992144937003701
0,FNDC9,0.15706088,,0.8751968736886053,0.9992144937003701
0,SPIC,0.1548039,,0.8769759135705579,0.9992144937003701
0,RPPH1,0.15214391,,0.8790734365865869,0.9992144937003701
0,FAM71A,0.15101542,,0.8799635521832415,0.9992144937003701
0,ADRA2B,0.15000784,,0.8807584264798333,0.9992144937003701
0,LINC00158,0.14960481,,0.8810764098845744,0.9992144937003701
0,GPR97,0.1467433,,0.883334640437938,0.9992144937003701
0,RBM38,0.14642088,,0.8835891487409032,0.9992144937003701
0,LGALS12,0.1441639,,0.8853710418461086,0.9992144937003701
0,STAT4,0.13948876,,0.8890639406836697,0.9992144937003701
0,SCARNA17,0.13586149,,0.8919307845056171,0.9992144937003701
0,SNORD60,0.12888905,,0.8974454323461731,0.9992144937003701
0,HIST1H2AJ,0.12687391,,0.8990401964047464,0.9992144937003701
0,FCRL6,0.12574543,,0.8999334428065396,0.9992144937003701
0,BCORP1,0.12441543,0.88350517,0.900986360146279,0.9992144937003701
0,ACTR3BP5,0.12385118,,0.9014331050983262,0.9992144937003701
0,MIR3682,0.12368997,,0.9015607522537092,0.9992144937003701
0,SNORD26,0.12368997,,0.9015607522537092,0.9992144937003701
0,ATP1A3,0.12020376,-2.0188277,0.9043217391691013,0.9992144937003701
0,SNORA6,0.1187327,,0.9054871289891646,0.9992144937003701
0,SSUH2,0.118369974,,0.9057745167649889,0.9992144937003701
0,C1orf63,0.11820876,,0.9059022486284142,0.9992144937003701
0,IL1B,0.11689891,,0.9069401599659098,0.9992144937003701
0,PCP2,0.11643543,,0.9073074590609722,0.9992144937003701
0,C11orf21,0.11619361,,0.9074991012452973,0.9992144937003701
0,TSPAN32,0.1093421,,0.9129311589292057,0.9992144937003701
0,HEPACAM2,0.10799194,-1.2229328,0.9140020819372235,0.9992144937003701
0,CCDC96,0.10279285,-0.76181304,0.9181273760175603,0.9992144937003701
0,ENPP2,0.10083816,,0.9196789350293674,0.9992144937003701
0,CTSG,0.1007777,,0.9197269262967709,0.9992144937003701
0,S1PR4,0.10061649,,0.9198549044388191,0.9992144937003701
0,C15orf48,0.09872225,,0.9213588022217882,0.9992144937003701
0,EMR3,0.09821846,,0.9217588226055187,0.9992144937003701
0,KLHL38,0.09700937,0.9507363,0.9227189520945358,0.9992144937003701
0,OR2T35,0.09539725,,0.9239992996978077,0.9992144937003701
0,OR2T27,0.09539725,,0.9239992996978077,0.9992144937003701
0,CRYBA4,0.0953771,,0.9240153052958655,0.9992144937003701
0,MIR4323,0.0953771,,0.9240153052958655,0.9992144937003701
0,OR10K2,0.0953771,,0.9240153052958655,0.9992144937003701
0,LYZL6,0.0953771,,0.9240153052958655,0.9992144937003701
0,NEUROG1,0.0953771,,0.9240153052958655,0.9992144937003701
0,ELSPBP1,0.0953771,,0.9240153052958655,0.9992144937003701
0,TPRX1,0.0953771,,0.9240153052958655,0.9992144937003701
0,MIR1-2,0.0953771,,0.9240153052958655,0.9992144937003701
0,LOC728084,0.095336795,,0.9240473165842628,0.9992144937003701
0,SPIN2A,0.09459119,-1.3621402,0.9246395475513692,0.9992144937003701
0,POPDC2,0.09366422,,0.9253758929091441,0.9992144937003701
0,KCNC2,0.09025861,,0.9280817058554021,0.9992144937003701
0,OR2S2,0.09025861,,0.9280817058554021,0.9992144937003701
0,OR1I1,0.09023847,,0.9280977190892645,0.9992144937003701
0,KRTAP10-6,0.09023847,,0.9280977190892645,0.9992144937003701
0,PSMA8,0.09023847,,0.9280977190892645,0.9992144937003701
0,OR4K15,0.09021831,,0.9281137323522461,0.9992144937003701
0,MIR223,0.09021831,,0.9281137323522461,0.9992144937003701
0,AKAP14,0.09021831,,0.9281137323522461,0.9992144937003701
0,KRTAP5-1,0.09021831,,0.9281137323522461,0.9992144937003701
0,PRAMEF15,0.09021831,,0.9281137323522461,0.9992144937003701
0,GPR6,0.09015786,,0.9281617723158413,0.9992144937003701
0,SNORA64,0.08862634,,0.9293788715939615,0.9992144937003701
0,C2orf74,0.087820284,,0.9300195167001019,0.9992144937003701
0,SNORD29,0.08765907,,0.9301476511767733,0.9992144937003701
0,HAPLN1,0.08693361,0.5376199,0.9307242786823735,0.9992144937003701
0,IQCF1,0.08507968,,0.9321980468208829,0.9992144937003701
0,RETN,0.08507968,,0.9321980468208829,0.9992144937003701
0,CYLC1,0.08505952,,0.9322140673260982,0.9992144937003701
0,OR4A47,0.08505952,,0.9322140673260982,0.9992144937003701
0,OR1E2,0.08505952,,0.9322140673260982,0.9992144937003701
0,GPR52,0.08505952,,0.9322140673260982,0.9992144937003701
0,RGS7,0.08501922,-6.6685586,0.9322461084189037,0.9992144937003701
0,MRGPRX2,0.08501922,-2.4971797,0.9322461084189037,0.9992144937003701
0,LY6H,0.08501922,,0.9322461084189037,0.9992144937003701
0,CD226,0.08491846,3.1486452,0.9323262116311355,0.9992144937003701
0,BEX4,0.08471695,,0.9324864201109322,0.9992144937003701
0,ZNF571,0.08419301,,0.9329029749423698,0.9992144937003701
0,SNORA45,0.081351645,,0.935162300955005,0.9992144937003701
0,LRRC26,0.081089675,,0.935370634182453,0.9992144937003701
0,RAD21L1,0.080001496,,0.9362360655712335,0.9992144937003701
0,NLRP4,0.07998134,,0.9362520927921274,0.9992144937003701
0,MIOX,0.07994104,,0.9362841473114041,0.9992144937003701
0,NCR2,0.07992089,,0.936300174609774,0.9992144937003701
0,GPR31,0.07992089,,0.936300174609774,0.9992144937003701
0,OR2A2,0.07992089,,0.936300174609774,0.9992144937003701
0,RNASE3,0.07992089,,0.936300174609774,0.9992144937003701
0,SNORD64,0.07992089,,0.936300174609774,0.9992144937003701
0,MIR4482-1,0.07990074,,0.9363162019339563,0.9992144937003701
0,MIR29B1,0.07990074,,0.9363162019339563,0.9992144937003701
0,LINC00239,0.079860434,,0.9363482566597323,0.9992144937003701
0,SLC25A2,0.07984029,-1.4124424,0.936364284061313,0.9992144937003701
0,AGXT,0.07979998,-1.1325504,0.9363963389418277,0.9992144937003701
0,ACSM3,0.07623316,,0.9392335981826455,0.9992144937003701
0,LOC100505978,0.07478225,,0.9403879603344991,0.9992144937003701
0,IL13,0.07478225,,0.9403879603344991,0.9992144937003701
0,PRSS3P2,0.07478225,,0.9403879603344991,0.9992144937003701
0,LOC340357,0.074762106,,0.9404039940296826,0.9992144937003701
0,SNORD82,0.07474195,,0.940420027749022,0.9992144937003701
0,SNORD30,0.07474195,,0.940420027749022,0.9992144937003701
0,SNORD45C,0.07474195,,0.940420027749022,0.9992144937003701
0,MDS2,0.0727671,,0.9419914483774489,0.9992144937003701
0,AQP7P3,0.07266635,,0.9420716290060592,0.9992144937003701
0,LINC00565,0.07181998,-0.027989132,0.9427451693846319,0.9992144937003701
0,KCNH2,0.06978468,,0.9443650403211545,0.9992144937003701
0,RAX,0.06970408,,0.944429198406291,0.9992144937003701
0,IHH,0.06966377,,0.9444612775840644,0.9992144937003701
0,ZPBP2,0.06966377,,0.9444612775840644,0.9992144937003701
0,VGF,0.06966377,,0.9444612775840644,0.9992144937003701
0,NETO1,0.06964362,,0.9444773172067296,0.9992144937003701
0,SOWAHD,0.06962347,,0.9444933568519053,0.9992144937003701
0,CCR3,0.06960332,,0.9445093965195849,0.9992144937003701
0,GH1,0.06960332,,0.9445093965195849,0.9992144937003701
0,FKSG29,0.06960332,,0.9445093965195849,0.9992144937003701
0,MIR3143,0.06958316,,0.9445254362097618,0.9992144937003701
0,OR52N2,0.06958316,,0.9445254362097618,0.9992144937003701
0,GYPA,0.06952271,-2.0943136,0.9445735554152128,0.9992144937003701
0,BIRC7,0.06948241,-0.15352108,0.9446056349978817,0.9992144937003701
0,IL22,0.06944211,,0.944637714670385,0.9992144937003701
0,CRIP3,0.06742696,,0.9462418116880217,0.9992144937003701
0,ZFP57,0.06742696,,0.9462418116880217,0.9992144937003701
0,TNFAIP8L2,0.066620894,,0.9468835118904599,0.9992144937003701
0,LOC285889,0.06450499,,0.9485681378086943,0.9992144937003701
0,OR52K1,0.06446468,,0.948600228176921,0.9992144937003701
0,FLJ34503,0.06444453,,0.948616273392303,0.9992144937003701
